 ListingID,Link,Host ID,Listing Type,lat,lng,Bedrooms,Bathrooms,Base Guests,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Booking Window,LOS,Dynamic Pricing,Professionally Managed,Beachfront,Hottub,Kitchen,Pets Allowed,Pool,EV Charger,new_listing,id
849291966088238818,https://www.airbnb.com/rooms/849291966088238818,21420617,Entire rental unit,43.8041281,-70.1955769,2,1.0,4,5.0,3,228.0,1.0,199.0,144.0,2,5.0,1.0,Low,Moderate,No,No,Yes,No,No,No,1,1890
849293565132038466,https://www.airbnb.com/rooms/849293565132038466,44095903,Entire cabin,43.56184,-70.88086,2,1.0,4,-NA,0,175.0,100.0,1050.0,6.0,4,357.0,3.0,None,Small,No,No,Yes,No,No,No,1,1891
849293646095723696,https://www.airbnb.com/rooms/849293646095723696,44095903,Entire home,43.50964,-70.86492,2,2.0,6,5.0,2,300.0,81.0,14400.0,59.0,4,66.0,8.0,None,Small,No,No,Yes,Yes,No,No,1,1892
849294310726155965,https://www.airbnb.com/rooms/849294310726155965,44095903,Entire home,43.49316,-70.86781,2,1.0,6,-Unknown,1,250.0,99.0,17500.0,71.0,4,1.0,2.0,None,Small,No,No,Yes,No,No,No,1,1893
850548705279419841,https://www.airbnb.com/rooms/850548705279419841,499754853,Entire cottage,43.85788,-70.63175,2,1.5,6,-NA,0,296.0,98.0,17346.0,57.0,1,0.0,7.0,None,Moderate,No,No,Yes,No,No,No,1,1894
850586708301700952,https://www.airbnb.com/rooms/850586708301700952,289723726,Entire condo,43.38835,-70.54494,2,1.0,5,4.83,12,250.0,62.0,33268.0,188.0,2,15.5,4.0,High,Small,No,No,Yes,No,No,No,1,1895
850720584094328467,https://www.airbnb.com/rooms/850720584094328467,501892778,Entire guesthouse,43.4790818,-70.3966541,2,1.0,4,4.92,25,140.0,100.0,14882.0,116.0,2,24.0,2.0,None,Small,No,No,Yes,No,No,No,1,1896
852204222386529001,https://www.airbnb.com/rooms/852204222386529001,121683635,Entire home,43.7545,-70.35351,2,1.0,4,4.92,13,222.0,100.0,25369.0,113.0,2,48.0,2.0,Moderate,Large,No,No,Yes,No,No,No,1,1897
852449295439518587,https://www.airbnb.com/rooms/852449295439518587,20600007,Entire rental unit,43.66398741,-70.252505527,2,2.0,4,4.97,32,329.0,64.0,38822.0,176.0,2,29.0,2.0,None,Individual,No,No,Yes,No,No,Yes,1,1898
852484349136393777,https://www.airbnb.com/rooms/852484349136393777,16309636,Entire home,43.83043,-70.01357,2,1.0,6,5.0,4,350.0,55.0,21849.0,127.0,3,27.0,3.0,Low,Individual,No,No,Yes,No,No,No,1,1899
852713205846837148,https://www.airbnb.com/rooms/852713205846837148,496258822,Entire home,43.51454,-70.38704,2,1.0,6,4.59,17,175.0,60.0,18868.0,130.0,1,26.0,2.0,None,Small,No,No,Yes,No,No,No,1,1900
852931966818549842,https://www.airbnb.com/rooms/852931966818549842,34301683,Entire home,43.36536,-70.4928,2,1.0,4,5.0,7,225.0,64.0,10920.0,81.0,2,50.5,3.5,None,Individual,No,No,Yes,No,No,No,1,1901
854111073386037589,https://www.airbnb.com/rooms/854111073386037589,506834647,Entire home,43.5095875,-70.386002,2,2.0,7,5.0,7,345.0,94.0,9825.0,31.0,4,20.0,4.0,None,Individual,No,No,Yes,No,No,No,1,1902
854987625311640578,https://www.airbnb.com/rooms/854987625311640578,57382448,Entire guest suite,43.6486521012,-70.2697292162,2,1.0,4,5.0,17,322.0,93.0,10829.0,56.0,1,40.0,1.0,High,Moderate,No,No,No,No,No,No,1,1903
855580015894653126,https://www.airbnb.com/rooms/855580015894653126,507110233,Entire home,43.6014404,-70.715237,2,1.5,4,5.0,2,300.0,78.0,35200.0,130.0,4,5.0,2.0,None,Individual,No,No,Yes,No,No,No,1,1904
857761911967384005,https://www.airbnb.com/rooms/857761911967384005,386119099,Entire home,43.4947897431,-70.4375159228,2,1.0,6,4.93,14,280.0,49.0,23418.0,142.0,2,20.5,3.0,None,Small,No,No,Yes,Yes,No,No,1,1905
858586317098168756,https://www.airbnb.com/rooms/858586317098168756,14565645,Entire rental unit,43.5174680895,-70.3714231968,2,2.0,4,-NA,0,150.0,0.0,0.0,16.0,30,0.0,0.0,None,Small,No,No,Yes,No,No,No,1,1906
858835138412699959,https://www.airbnb.com/rooms/858835138412699959,105006593,Entire rental unit,43.50037,-70.44009,2,1.0,6,-NA,0,366.5,0.0,0.0,0.0,2,319.0,30.0,High,Large,No,No,Yes,No,No,No,1,1907
860151704551489729,https://www.airbnb.com/rooms/860151704551489729,477537223,Entire rental unit,43.64872,-70.26168,2,1.0,4,4.86,29,207.0,61.0,17810.0,115.0,2,25.0,3.0,Low,Individual,No,No,Yes,No,No,No,1,1908
861419095316234808,https://www.airbnb.com/rooms/861419095316234808,50387698,Entire home,43.5619673,-70.276668,2,1.0,6,-NA,0,377.0,0.0,0.0,22.0,3,0.0,0.0,None,Small,No,No,Yes,No,No,No,1,1909
861524506069229862,https://www.airbnb.com/rooms/861524506069229862,24062398,Entire rental unit,43.51318,-70.3832,2,1.0,6,4.7,10,250.0,64.0,14464.0,108.0,1,33.0,2.5,Low,Moderate,No,No,Yes,Yes,No,No,1,1910
862243079416011135,https://www.airbnb.com/rooms/862243079416011135,354317919,Entire home,43.5071069222,-70.4286724777,2,1.5,4,-NA,0,111.0,94.0,2780.0,32.0,7,13.5,19.0,None,Individual,No,No,Yes,Yes,No,No,1,1911
863052722840487646,https://www.airbnb.com/rooms/863052722840487646,61297802,Entire rental unit,43.664215,-70.242241,2,1.0,4,4.74,23,215.0,63.0,24815.0,118.0,2,50.0,3.0,Low,Small,No,No,Yes,No,No,No,1,1912
863083353878275560,https://www.airbnb.com/rooms/863083353878275560,2312601,Entire home,43.97276,-70.59563,2,1.0,6,5.0,10,225.0,44.0,2365.0,25.0,2,17.5,5.5,Low,Small,No,No,Yes,Yes,No,No,1,1913
863677145261958290,https://www.airbnb.com/rooms/863677145261958290,508834885,Entire home,43.39449,-70.56455,2,1.0,4,4.67,3,200.0,100.0,6221.0,43.0,3,97.0,17.0,None,Individual,No,No,Yes,No,No,No,1,1914
864495382787377745,https://www.airbnb.com/rooms/864495382787377745,15284594,Entire rental unit,43.65733,-70.25296,2,1.0,4,5.0,1,190.0,86.0,3595.0,22.0,28,11.5,13.0,None,Individual,No,No,Yes,No,No,No,1,1915
864722621515606516,https://www.airbnb.com/rooms/864722621515606516,24062398,Entire rental unit,43.51352,-70.38216,2,1.0,6,4.63,8,250.0,75.0,10999.0,69.0,1,20.0,1.0,Low,Moderate,No,No,Yes,Yes,No,No,1,1916
864932901070462411,https://www.airbnb.com/rooms/864932901070462411,105006593,Entire rental unit,43.65567,-70.39954,2,1.0,4,4.89,9,251.5,82.0,40146.0,152.0,2,24.0,4.0,High,Large,No,No,Yes,No,No,No,1,1917
865044052731426482,https://www.airbnb.com/rooms/865044052731426482,343873459,Entire rental unit,43.6556313,-70.2779414,2,1.0,4,4.88,16,197.0,36.0,10427.0,129.0,2,21.5,2.0,Moderate,Individual,No,No,Yes,No,No,No,1,1918
868775075583045609,https://www.airbnb.com/rooms/868775075583045609,509891342,Entire home,43.67048,-70.29474,2,1.0,5,5.0,6,76.0,74.0,2472.0,46.0,6,61.5,6.0,None,Individual,No,No,Yes,No,No,No,1,1919
871119504524648516,https://www.airbnb.com/rooms/871119504524648516,18944341,Entire rental unit,43.6656952428,-70.2555334939,2,1.0,4,5.0,8,326.0,71.0,15015.0,55.0,3,12.0,3.0,High,Individual,No,No,Yes,No,No,No,1,1920
872334187736428187,https://www.airbnb.com/rooms/872334187736428187,342493885,Entire home,43.73567,-70.20647,2,1.0,4,5.0,1,396.0,62.0,32339.0,96.0,3,12.0,7.0,Low,Small,No,No,Yes,Yes,No,No,1,1921
872523649009304028,https://www.airbnb.com/rooms/872523649009304028,20988962,Entire home,43.65472,-70.1957,2,1.0,5,5.0,7,325.0,0.0,0.0,0.0,3,74.0,13.0,None,Individual,No,No,Yes,No,No,No,1,1922
873056204867328621,https://www.airbnb.com/rooms/873056204867328621,87747565,Entire rental unit,43.6687484867,-70.2441343081,2,1.5,4,-NA,0,229.0,0.0,0.0,14.0,30,0.0,0.0,None,Individual,No,No,Yes,No,No,No,1,1923
875245622900506491,https://www.airbnb.com/rooms/875245622900506491,11963348,Entire rental unit,43.64063,-70.22586,2,1.0,4,-NA,0,399.0,71.0,46308.0,136.0,2,21.0,3.0,None,Moderate,No,No,Yes,No,No,No,1,1924
875309765437863765,https://www.airbnb.com/rooms/875309765437863765,11963348,Entire rental unit,43.64013,-70.22587,2,1.0,4,5.0,11,350.0,43.0,28914.0,131.0,2,24.0,3.0,None,Moderate,Yes,No,Yes,No,No,No,1,1925
876761529965375728,https://www.airbnb.com/rooms/876761529965375728,173520431,Entire rental unit,43.68566,-70.26,2,1.0,4,4.76,17,175.0,53.0,5834.0,57.0,2,54.0,3.0,None,Small,No,No,Yes,No,No,No,1,1926
877583165081465798,https://www.airbnb.com/rooms/877583165081465798,270798114,Entire rental unit,43.88526,-70.32006,2,1.0,4,4.89,9,109.0,58.0,9421.0,118.0,3,17.0,3.0,None,Small,No,No,Yes,No,No,No,1,1927
877595991795788560,https://www.airbnb.com/rooms/877595991795788560,41145287,Entire home,43.73136,-70.2082,2,1.5,4,5.0,5,447.0,54.0,16700.0,69.0,2,12.5,3.5,None,Small,No,No,Yes,No,No,No,1,1928
877749609720034973,https://www.airbnb.com/rooms/877749609720034973,488122341,Entire guesthouse,43.7196663,-70.4804715,2,1.0,6,5.0,13,196.0,83.0,11460.0,75.0,2,82.0,5.0,Low,Individual,No,No,Yes,No,No,No,1,1929
878216333529855654,https://www.airbnb.com/rooms/878216333529855654,273097290,Tiny home,43.91857,-70.55127,2,1.0,4,-NA,0,260.0,12.0,735.0,26.0,1,9.0,3.0,None,Moderate,No,No,Yes,No,No,No,1,1930
878311305911958972,https://www.airbnb.com/rooms/878311305911958972,273097290,Entire cabin,43.91882,-70.55084,2,1.0,6,-NA,0,474.0,25.0,2000.0,28.0,1,8.5,7.0,None,Moderate,No,No,Yes,No,No,No,1,1931
879089916065960122,https://www.airbnb.com/rooms/879089916065960122,40382701,Entire home,43.35797,-70.48936,2,2.0,6,4.83,24,352.0,8.0,4360.0,156.0,2,48.5,3.0,None,Large,No,No,Yes,Yes,No,No,1,1932
879140657457389412,https://www.airbnb.com/rooms/879140657457389412,40382701,Entire condo,43.6495,-70.26995,2,2.0,4,5.0,5,233.0,10.0,2437.0,86.0,2,18.0,3.0,None,Large,No,No,Yes,No,No,No,1,1933
881065724950777826,https://www.airbnb.com/rooms/881065724950777826,207797626,Entire rental unit,43.6537061878,-70.3151005798,2,1.0,5,4.98,44,175.0,72.0,15262.0,113.0,1,49.0,1.0,None,Individual,No,No,No,Yes,No,No,1,1934
881869301909324979,https://www.airbnb.com/rooms/881869301909324979,112452395,Entire home,43.51082,-70.38138000000001,2,1.5,6,5.0,4,206.0,16.0,4196.0,123.0,2,11.5,3.5,None,Large,No,No,Yes,Yes,No,No,1,1935
882112132404575609,https://www.airbnb.com/rooms/882112132404575609,136554669,Entire home,43.50901,-70.45748,2,1.5,4,5.0,1,172.0,100.0,5818.0,46.0,30,6.0,1.0,Low,Individual,No,No,Yes,No,No,No,1,1936
882459079185864937,https://www.airbnb.com/rooms/882459079185864937,32761978,Entire rental unit,43.65272,-70.26291,2,2.0,4,5.0,9,675.0,78.0,35111.0,105.0,2,45.0,3.0,Moderate,Small,No,No,Yes,No,No,No,1,1937
883874923145498036,https://www.airbnb.com/rooms/883874923145498036,186940282,Entire home,43.46795,-70.39378,2,1.0,4,4.75,8,250.0,69.0,23700.0,140.0,7,69.0,6.0,None,Individual,No,No,Yes,No,No,No,1,1938
884021275025650842,https://www.airbnb.com/rooms/884021275025650842,341504621,Entire home,43.5608899017,-70.869724119,2,1.0,7,5.0,1,276.0,53.0,20901.0,89.0,3,28.0,4.0,Low,Moderate,No,No,Yes,No,No,No,1,1939
884256852533030438,https://www.airbnb.com/rooms/884256852533030438,117484912,Entire rental unit,43.6636986,-70.247969,2,2.0,4,5.0,18,500.0,57.0,32587.0,103.0,1,36.5,2.0,Moderate,Moderate,No,No,Yes,No,No,Yes,1,1940
884707596086454943,https://www.airbnb.com/rooms/884707596086454943,513282546,Entire rental unit,43.8000953,-70.1834015,2,1.0,4,5.0,17,248.0,69.0,20394.0,127.0,2,25.0,2.0,Low,Individual,No,No,Yes,No,No,No,1,1941
885602709157238268,https://www.airbnb.com/rooms/885602709157238268,56399445,Entire rental unit,43.3813499,-70.5159929,2,1.0,4,5.0,1,471.0,62.0,12162.0,61.0,1,26.5,3.0,None,Small,No,No,No,No,No,No,1,1942
886207599810362481,https://www.airbnb.com/rooms/886207599810362481,62326517,Entire rental unit,43.4995203,-70.4473357,2,1.0,6,4.83,18,250.0,65.0,12850.0,85.0,2,18.0,2.5,None,Small,No,No,Yes,No,No,No,1,1943
886830182565652670,https://www.airbnb.com/rooms/886830182565652670,457111125,Entire home,43.70805,-70.43499,2,2.0,6,-NA,0,0.0,0.0,0.0,0.0,4,0.0,0.0,None,Individual,No,No,Yes,No,Yes,No,1,1944
887698232513114746,https://www.airbnb.com/rooms/887698232513114746,262775018,Entire rental unit,43.3768,-70.50493,2,1.0,4,5.0,12,285.0,56.0,26905.0,136.0,3,22.0,3.0,None,Small,No,No,Yes,No,No,No,1,1945
889885108487896428,https://www.airbnb.com/rooms/889885108487896428,323666636,Earthen home,43.48111,-70.78827,2,1.0,4,5.0,4,449.0,59.0,35022.0,132.0,1,28.0,2.0,None,Small,No,Yes,Yes,No,No,Yes,1,1946
891275591612124228,https://www.airbnb.com/rooms/891275591612124228,22860370,Entire home,43.86043,-70.10556,2,1.0,4,-NA,0,225.0,0.0,0.0,136.0,1,0.0,0.0,None,Small,No,No,Yes,No,No,No,1,1947
894236118709696370,https://www.airbnb.com/rooms/894236118709696370,428405348,Entire home,43.9446,-70.61247,2,2.0,6,5.0,10,500.0,42.0,2200.0,12.0,2,12.0,3.0,None,Individual,Yes,No,Yes,No,No,No,1,1948
898391271447290709,https://www.airbnb.com/rooms/898391271447290709,69348,Entire rental unit,43.66827,-70.25012,2,1.0,4,4.77,26,275.0,76.0,13229.0,71.0,1,33.0,2.0,Moderate,Small,No,No,Yes,Yes,No,No,1,1949
899304311144211689,https://www.airbnb.com/rooms/899304311144211689,516542007,Private room in home,43.68785,-70.27121,2,1.0,4,4.85,13,160.0,17.0,4225.0,113.0,2,17.5,2.0,None,Individual,No,No,Yes,No,No,No,1,1950
900863235789340505,https://www.airbnb.com/rooms/900863235789340505,516878425,Entire rental unit,43.8809024,-70.7908834,2,1.0,4,4.65,17,118.0,71.0,8896.0,112.0,2,29.5,2.0,Low,Individual,No,No,Yes,Yes,No,No,1,1951
902829256867658852,https://www.airbnb.com/rooms/902829256867658852,517345457,Entire cabin,43.9239581,-70.558508,2,1.5,6,5.0,3,250.0,0.0,0.0,20.0,2,0.0,0.0,None,Individual,No,No,Yes,No,No,No,1,1952
903446407217875301,https://www.airbnb.com/rooms/903446407217875301,12095148,Entire rental unit,43.65731,-70.2646,2,1.0,4,4.52,21,110.0,69.0,9228.0,121.0,1,17.0,1.0,None,Moderate,No,No,No,Yes,No,No,1,1953
903699048469882194,https://www.airbnb.com/rooms/903699048469882194,112452395,Entire rental unit,43.6551967005,-70.2656087907,2,1.0,6,4.0,8,215.0,42.0,7162.0,74.0,2,31.0,2.0,None,Large,No,No,Yes,No,No,No,1,1954
903804635314844171,https://www.airbnb.com/rooms/903804635314844171,436052927,Entire cabin,43.9164294576,-70.5501189815,2,1.0,6,-NA,0,275.0,39.0,2100.0,36.0,7,4.0,9.5,None,Small,No,No,Yes,No,Yes,No,1,1955
903854970313568989,https://www.airbnb.com/rooms/903854970313568989,175595875,Entire rental unit,43.653,-70.26905,2,1.0,4,5.0,2,300.0,25.0,7769.0,120.0,2,20.0,2.0,None,Small,No,No,No,Yes,No,No,1,1956
904285881953054529,https://www.airbnb.com/rooms/904285881953054529,107981961,Entire rental unit,43.65998,-70.25225,2,1.0,4,-NA,0,260.0,55.0,15011.0,84.0,3,15.0,4.0,None,Small,No,No,Yes,No,No,No,1,1957
904595940401872161,https://www.airbnb.com/rooms/904595940401872161,231880993,Entire home,43.5130572178,-70.3865517676,2,1.5,4,4.97,34,217.0,87.0,27776.0,107.0,1,30.5,2.0,High,Small,No,No,Yes,No,No,No,1,1958
905223516366305894,https://www.airbnb.com/rooms/905223516366305894,517933383,Entire home,43.91442,-70.3921,2,1.0,6,5.0,16,275.0,60.0,19686.0,103.0,3,28.0,3.0,None,Individual,No,No,Yes,No,No,No,1,1959
905724372793154390,https://www.airbnb.com/rooms/905724372793154390,132500863,Entire rental unit,43.66326,-70.30279,2,1.0,4,5.0,9,220.0,92.0,15340.0,72.0,2,31.0,2.0,High,Small,No,Yes,No,No,Yes,Yes,1,1960
906401803228840804,https://www.airbnb.com/rooms/906401803228840804,23454277,Entire condo,43.36007,-70.47683,2,1.0,4,4.5,1,94.0,70.0,5971.0,124.0,30,0.0,28.5,None,Small,No,No,No,No,No,No,1,1961
907134295824354359,https://www.airbnb.com/rooms/907134295824354359,456608762,Entire home,43.968514,-70.586799,2,1.0,4,4.82,11,175.0,35.0,1332.0,26.0,2,11.0,9.0,None,Small,No,No,Yes,Yes,No,No,1,1962
908172409052911844,https://www.airbnb.com/rooms/908172409052911844,475975893,Entire home,43.5136881543,-70.6477263425,2,2.0,6,5.0,4,400.0,95.0,19132.0,63.0,3,58.0,4.5,None,Individual,No,No,Yes,No,No,No,1,1963
908701764415840125,https://www.airbnb.com/rooms/908701764415840125,3536619,Entire rental unit,43.6480178,-70.2709772,2,2.0,6,4.91,11,393.0,82.0,19573.0,79.0,2,40.0,3.0,Low,Individual,No,No,Yes,No,No,No,1,1964
908909246368608206,https://www.airbnb.com/rooms/908909246368608206,184882022,Entire rental unit,43.4989,-70.44161,2,1.0,5,4.6,25,164.0,76.0,9064.0,82.0,1,22.0,2.0,Low,Small,No,No,Yes,Yes,No,No,1,1965
909316940583376491,https://www.airbnb.com/rooms/909316940583376491,37997026,Entire home,43.38204,-70.4795,2,1.0,4,5.0,4,417.0,26.0,5953.0,74.0,2,11.0,3.0,Low,Moderate,No,No,Yes,No,No,No,1,1966
909447980395001225,https://www.airbnb.com/rooms/909447980395001225,61297802,Entire home,43.65292,-70.20833,2,1.0,6,5.0,6,300.0,0.0,0.0,4.0,2,89.0,3.0,None,Small,No,No,Yes,No,No,No,1,1967
909615199909809897,https://www.airbnb.com/rooms/909615199909809897,516388361,Entire rental unit,43.6565744,-70.2537184,2,1.0,5,4.73,11,840.0,45.0,13169.0,78.0,5,23.0,2.0,None,Small,No,No,Yes,No,No,No,1,1968
910125258609205571,https://www.airbnb.com/rooms/910125258609205571,90596780,Entire rental unit,43.66913,-70.2497,2,1.0,4,4.09,11,185.0,0.0,0.0,12.0,2,10.0,2.0,None,Small,No,No,Yes,No,No,No,1,1969
912428534211338678,https://www.airbnb.com/rooms/912428534211338678,503251527,Entire cabin,43.91465,-70.51633,2,1.0,6,5.0,7,275.0,88.0,2693.0,16.0,2,12.0,4.0,None,Individual,No,No,Yes,No,No,No,1,1970
913147550137801224,https://www.airbnb.com/rooms/913147550137801224,105006593,Entire rental unit,43.51232,-70.3788,2,1.0,4,4.7,10,373.0,60.0,17198.0,113.0,2,24.0,2.0,High,Large,No,No,Yes,No,No,No,1,1971
913187092196146276,https://www.airbnb.com/rooms/913187092196146276,105006593,Entire rental unit,43.51196,-70.37689,2,1.0,4,4.8,10,369.0,56.0,15420.0,92.0,2,33.5,2.0,High,Large,No,No,Yes,No,No,No,1,1972
915325847172112931,https://www.airbnb.com/rooms/915325847172112931,266569732,Entire home,43.3649347,-70.4926599,2,3.0,9,-Unknown,2,395.0,32.0,14105.0,123.0,7,9.0,4.0,Low,Moderate,No,No,Yes,Yes,No,No,1,1973
915783065351778058,https://www.airbnb.com/rooms/915783065351778058,131490764,Tiny home,43.42561,-70.39971,2,1.0,4,5.0,19,265.0,99.0,26635.0,98.0,1,45.5,2.0,Low,Small,No,Yes,Yes,Yes,No,No,1,1974
916613114752631509,https://www.airbnb.com/rooms/916613114752631509,419618895,Entire rental unit,43.6688227656,-70.2504609248,2,1.0,4,5.0,12,280.0,57.0,13160.0,82.0,3,44.0,4.0,None,Individual,No,No,Yes,No,No,No,1,1975
916845217494916704,https://www.airbnb.com/rooms/916845217494916704,162567004,Entire condo,43.53564,-70.35513,2,2.0,3,-Unknown,1,150.0,74.0,11100.0,62.0,30,17.0,8.5,None,Individual,Yes,No,Yes,No,Yes,No,1,1976
917335265429581885,https://www.airbnb.com/rooms/917335265429581885,520854966,Entire cabin,43.9183493517,-70.5509029619,2,1.0,6,-NA,0,300.0,0.0,0.0,17.0,4,294.0,8.0,None,Individual,No,No,Yes,No,No,No,1,1977
917881757886115248,https://www.airbnb.com/rooms/917881757886115248,112452395,Entire cottage,43.9215158249,-70.4748379489,2,1.0,4,-NA,0,153.0,10.0,1114.0,68.0,2,48.5,2.5,None,Large,No,No,Yes,Yes,No,No,1,1978
918014564949946487,https://www.airbnb.com/rooms/918014564949946487,942025,Entire rental unit,43.6655238402,-70.2480013229,2,1.0,6,4.92,12,270.0,0.0,0.0,0.0,2,0.0,0.0,None,Small,No,No,Yes,No,No,No,1,1979
918112730340011205,https://www.airbnb.com/rooms/918112730340011205,149893315,Entire home,43.5164822047,-70.3847033623,2,1.0,4,4.75,8,240.0,43.0,7375.0,79.0,3,20.0,2.0,None,Small,No,No,Yes,No,No,No,1,1980
920196258190623207,https://www.airbnb.com/rooms/920196258190623207,215558759,Entire home,43.7808214442,-70.012599897,2,1.0,4,5.0,14,175.0,98.0,11638.0,62.0,1,59.0,4.0,None,Small,No,No,Yes,No,No,No,1,1981
921920875471708397,https://www.airbnb.com/rooms/921920875471708397,245383183,Entire home,43.3643072061,-70.47591366,2,2.5,5,5.0,5,654.0,52.0,17394.0,54.0,3,63.0,3.0,None,Small,No,No,Yes,No,No,No,1,1982
922236942534316452,https://www.airbnb.com/rooms/922236942534316452,16046938,Entire cabin,43.8981200262,-70.4816121609,2,1.0,4,-NA,0,500.0,0.0,0.0,57.0,5,0.0,0.0,None,Small,No,No,Yes,No,No,No,1,1983
923120840493964454,https://www.airbnb.com/rooms/923120840493964454,456322235,Entire rental unit,43.6652460114,-70.248772933,2,1.0,4,4.8,20,215.0,0.0,0.0,0.0,1,25.0,2.0,Low,Small,No,No,Yes,No,No,No,1,1984
923758222058195089,https://www.airbnb.com/rooms/923758222058195089,37997026,Entire home,43.3845115364,-70.4790878355,2,1.0,5,4.67,3,296.0,17.0,6750.0,86.0,3,25.0,3.0,Moderate,Moderate,No,No,Yes,No,No,No,1,1985
924710929260978068,https://www.airbnb.com/rooms/924710929260978068,522779528,Entire rental unit,43.5157642,-70.3837087,2,1.0,4,4.33,3,180.0,48.0,4680.0,54.0,7,11.0,1.0,None,Individual,No,No,Yes,No,No,No,1,1986
925503074674305408,https://www.airbnb.com/rooms/925503074674305408,202274600,Entire rental unit,43.6489404,-70.2667829,2,1.0,6,-NA,0,236.0,100.0,555.0,3.0,2,40.0,3.5,None,Individual,No,No,Yes,No,No,No,1,1987
925508187053153564,https://www.airbnb.com/rooms/925508187053153564,37997026,Entire home,43.3861100181,-70.478679313,2,1.0,4,5.0,2,296.0,20.0,7145.0,89.0,3,9.0,4.0,Moderate,Moderate,No,No,Yes,No,No,No,1,1988
926687887805726562,https://www.airbnb.com/rooms/926687887805726562,273097290,Entire cabin,43.9183019754,-70.5514504211,2,1.0,6,5.0,2,400.0,0.0,0.0,24.0,3,0.0,0.0,None,Moderate,No,No,Yes,Yes,No,No,1,1989
926821485859582774,https://www.airbnb.com/rooms/926821485859582774,477458,Entire rental unit,43.6528991286,-70.2606873364,2,1.0,4,5.0,6,169.0,83.0,15771.0,95.0,3,25.0,5.0,None,Small,No,No,Yes,No,No,No,1,1990
926937069690226716,https://www.airbnb.com/rooms/926937069690226716,240440106,Entire home,43.5099195862,-70.4285208818,2,1.0,6,4.9,10,350.0,42.0,4275.0,60.0,1,2.5,3.0,None,Small,No,No,Yes,No,Yes,No,1,1991
929368054387732150,https://www.airbnb.com/rooms/929368054387732150,98252578,Room in hotel,43.5226400075,-70.3691337698,2,1.0,6,-NA,0,300.0,0.0,0.0,55.0,1,0.0,0.0,None,Small,No,No,Yes,No,Yes,No,1,1992
929368090380205039,https://www.airbnb.com/rooms/929368090380205039,98252578,Room in hotel,43.52214,-70.36792,2,1.0,4,-NA,0,300.0,0.0,0.0,62.0,1,0.0,0.0,None,Small,No,No,Yes,No,Yes,No,1,1993
929368099066496846,https://www.airbnb.com/rooms/929368099066496846,98252578,Room in hotel,43.5227022886,-70.3687419584,2,1.0,4,-NA,0,300.0,6.0,1765.0,66.0,1,4.0,4.0,None,Small,No,No,Yes,No,Yes,No,1,1994
929368106967527095,https://www.airbnb.com/rooms/929368106967527095,98252578,Room in hotel,43.5224012703,-70.3672929494,2,1.0,4,-NA,0,300.0,0.0,0.0,65.0,1,0.0,0.0,None,Small,No,No,Yes,No,Yes,No,1,1995
929368119376378525,https://www.airbnb.com/rooms/929368119376378525,98252578,Room in hotel,43.5209153406,-70.369588931,2,1.0,4,-NA,0,300.0,11.0,3059.0,66.0,1,1.0,7.0,None,Small,No,No,Yes,No,Yes,No,1,1996
